backend,batch,blas,check_ok,compiler,device,device_type,driver,dtype,epoch_act_ms,epoch_biasgrad_ms,epoch_d2h_ms,epoch_delta_ms,epoch_device_total_ms,epoch_gemm_ms,epoch_h2d_ms,epoch_loss_ms,epoch_other_ms,epoch_reg_ms,epoch_update_ms,epoch_wait_ms,epoch_wall_ms,epochs,gflops_gemm,gflops_total,git_bench,git_lib,gpu_energy_j,gpu_power_w,gpu_util_pct,host,id,intensity,iqr_epoch_s,layers,losses_finite,median_epoch_s,mode,n_samples,options,prof_act_ms,prof_batches,prof_biasgrad_ms,prof_bytes_d2h,prof_bytes_h2d,prof_d2h_ms,prof_delta_ms,prof_device_total_ms,prof_epoch_wall_ms,prof_epochs,prof_gemm_ms,prof_h2d_ms,prof_launches,prof_loss_ms,prof_other_ms,prof_reg_ms,prof_unprofiled,prof_update_ms,prof_wait_ms,prof_wall_ms,samples_per_s,seed,steady_epoch_s,steady_samples_per_s,steps_per_s,tag,threads,threads_effective,timestamp,version,workload
syclnn,40,auto,True,Clang 22.1.0 /opt/sycl/bin/clang++,AMD Ryzen Threadripper 2950X 16-Core Processor ,cpu,2026.21.6.0.17_160000,double,0.068646,0.04959926666666667,0.005477333333333333,0.030998666666666667,0.5151272,0.20183133333333333,0.042514,0.024641333333333335,0.0011493333333333332,0.01485,0.07541993333333334,0.0439026,2.5612634666666665,5,0.014063251222467116,0.01737982441834973,7d2a071c4c34ad3209aec7f92f64895d8344121c,v0.2.0-9-gda3d659,,,,06c179eb2eec,e2ee39156285,0.6095551894563427,3.681689995573825e-05,17-4-1,True,0.002609922799456399,train,124,"{""profile"": true}",1.02969,60,0.743989,2088,53568,0.08216,0.46498,7.726908,,15,3.02747,0.63771,873,0.36962,0.01724,0.22275,0,1.131299,0.658539,38.418952,47510.9838596862,1,0.002490059,49798.01683413927,1532.6123825705226,,,16,2026-09-06T11:38:34+00:00,0.2.0,monk
syclnn,124,auto,True,Clang 22.1.0 /opt/sycl/bin/clang++,AMD Ryzen Threadripper 2950X 16-Core Processor ,cpu,2026.21.6.0.17_160000,double,0.027938,0.0,0.02210933333333333,0.0,0.2778139333333333,0.033936,0.1938306,0.0,0.0,0.0,0.0,0.34219926666666667,0.4953805333333333,5,0.031597734818372074,0.03598630909870153,7d2a071c4c34ad3209aec7f92f64895d8344121c,v0.2.0-9-gda3d659,,,,06c179eb2eec,db5621463187,0.6771844660194175,4.0380099380854474e-05,17-4-1,True,0.0005651037994539365,infer,124,"{""profile"": true}",0.41907,0,0.0,14880,252960,0.33164,0.0,4.167209,,0,0.50904,2.907459,90,0.0,0.0,0.0,0,0.0,5.132989,7.430708,219428.71401647275,1,,,1769.5864033586513,,,16,2026-09-06T11:38:34+00:00,0.2.0,monk
syclnn,40,auto,True,Clang 22.1.0 /opt/sycl/bin/clang++,AMD Ryzen Threadripper 2950X 16-Core Processor ,cpu,2026.21.6.0.17_160000,float,1.3556309333333334,0.4505384666666667,0.016073333333333335,0.769057,8.765140266666666,3.986925466666667,0.181398,0.22964526666666665,0.0015626666666666666,0.017776666666666666,1.7565324666666666,4.059202733333334,22.003679266666666,5,1.310994759580913,1.4295350878248247,7d2a071c4c34ad3209aec7f92f64895d8344121c,v0.2.0-9-gda3d659,,,,06c179eb2eec,3ddd5348da75,6.563354603463993,0.000260976800927893,12-64-64-3,True,0.02196805119892815,train,1000,"{""profile"": true}",20.334464,375,6.758077,62484,180000,0.2411,11.535855,131.477104,,15,59.803882,2.72097,7614,3.444679,0.02344,0.26665,0,26.347987,60.888041,330.055189,45520.651374337256,1,0.02156139,46379.19911471385,1138.0162843584314,,,16,2026-09-06T11:38:34+00:00,0.2.0,cup
syclnn,1000,auto,True,Clang 22.1.0 /opt/sycl/bin/clang++,AMD Ryzen Threadripper 2950X 16-Core Processor ,cpu,2026.21.6.0.17_160000,float,0.2703852,0.0,0.07747333333333332,0.0,0.7722056666666667,0.14746793333333336,0.2768792,0.0,0.0,0.0,0.0,0.8520362666666668,1.0404175333333334,5,8.979190688818575,9.444488940493905,7d2a071c4c34ad3209aec7f92f64895d8344121c,v0.2.0-9-gda3d659,,,,06c179eb2eec,c50c24072515,9.157562233749674,5.613899993477415e-05,12-64-64-3,True,0.0011261594001553022,infer,1000,"{""profile"": true}",4.055778,0,0.0,180000,720000,1.1621,0.0,11.583085,,0,2.212019,4.153188,120,0.0,0.0,0.0,0,0.0,12.780544,15.606263,887973.7627391786,1,,,887.9737627391786,,,16,2026-09-06T11:38:34+00:00,0.2.0,cup
syclnn,40,auto,True,Clang 22.1.0 /opt/sycl/bin/clang++,AMD Ryzen Threadripper 2950X 16-Core Processor ,cpu,2026.21.6.0.17_160000,double,1.5728148,0.484209,0.024538666666666667,0.7788881333333334,10.464698333333333,5.2230707333333335,0.13862133333333335,0.22891599999999998,0.0015346666666666666,0.026594,1.985511,7.042491066666667,24.11794413333333,5,1.1927955051766201,1.3006482404207327,7d2a071c4c34ad3209aec7f92f64895d8344121c,v0.2.0-9-gda3d659,,,,06c179eb2eec,6430db22b6e4,3.2816773017319965,0.00019925390006392263,12-64-64-3,True,0.02414496020064689,train,1000,"{""profile"": true}",23.592222,375,7.263135,124728,360000,0.36808,11.683322,156.970475,,15,78.346061,2.07932,7614,3.43374,0.02302,0.39891,0,29.782665,105.637366,361.769162,41416.51059641043,1,0.024014028,41642.32672669491,1035.4127649102606,,,16,2026-09-06T11:38:35+00:00,0.2.0,cup
syclnn,1000,auto,True,Clang 22.1.0 /opt/sycl/bin/clang++,AMD Ryzen Threadripper 2950X 16-Core Processor ,cpu,2026.21.6.0.17_160000,double,0.3757184666666667,0.0,0.13170933333333334,0.0,1.1218107333333334,0.21460593333333333,0.399777,0.0,0.0,0.0,0.0,1.1666521333333333,1.397162,5,6.58684460547713,6.928172391599561,7d2a071c4c34ad3209aec7f92f64895d8344121c,v0.2.0-9-gda3d659,,,,06c179eb2eec,c95193a60563,4.578781116874837,7.230190021800809e-05,12-64-64-3,True,0.0015351811991422438,infer,1000,"{""profile"": true}",5.635777,0,0.0,360000,1440000,1.97564,0.0,16.827161,,0,3.219089,5.996655,120,0.0,0.0,0.0,0,0.0,17.499782,20.95743,651388.9048137985,1,,,651.3889048137985,,,16,2026-09-06T11:38:35+00:00,0.2.0,cup
syclnn,256,auto,True,Clang 22.1.0 /opt/sycl/bin/clang++,AMD Ryzen Threadripper 2950X 16-Core Processor ,cpu,2026.21.6.0.17_160000,float,41.7884678,12.332870133333333,0.06057866666666667,19.425591133333334,1150.7735962666666,721.6382996,22.9914076,5.1015378,0.003923333333333333,0.0,327.4309202,1064.4043658,1141.7323790666667,5,123.43914471428481,125.04954166633814,7d2a071c4c34ad3209aec7f92f64895d8344121c,v0.2.0-9-gda3d659,,,,06c179eb2eec,bbc00dd21e70,57.89303578299346,0.002699673700408578,784-512-256-10,True,1.1701753146000555,train,60000,"{""profile"": true}",626.827017,3525,184.993052,6430056,571680000,0.90868,291.383867,17261.603944,,15,10824.574494,344.871114,70554,76.523067,0.05885,0.0,0,4911.463803,15966.065487,17125.985686,51274.36825182635,1,1.119125956,53613.26817443594,200.82460898631987,,,16,2026-09-06T11:38:55+00:00,0.2.0,mnist-512-256
syclnn,4096,auto,True,Clang 22.1.0 /opt/sycl/bin/clang++,AMD Ryzen Threadripper 2950X 16-Core Processor ,cpu,2026.21.6.0.17_160000,float,28.797880799999998,0.0,7.157547466666667,0.0,403.39838506666666,247.8781328,119.564824,0.0,0.0,0.0,0.0,301.05460166666666,408.63950286666665,5,115.15821007722315,115.49311246747465,7d2a071c4c34ad3209aec7f92f64895d8344121c,v0.2.0-9-gda3d659,,,,06c179eb2eec,7d2562e43e6e,108.72034544069088,0.014412267798616152,784-512-256-10,True,0.5575355848006438,infer,60000,"{""profile"": true}",431.968212,0,0.0,36000000,2822400000,107.363212,0.0,6050.975776,,0,3718.171992,1793.47236,1590,0.0,0.0,0.0,0,0.0,4515.819025,6129.592543,107616.44930960596,1,,,26.904112327401492,,,16,2026-09-06T11:39:06+00:00,0.2.0,mnist-512-256
syclnn,256,auto,True,Clang 22.1.0 /opt/sycl/bin/clang++,AMD Ryzen Threadripper 2950X 16-Core Processor ,cpu,2026.21.6.0.17_160000,double,47.264229533333335,17.11235106666667,0.07432066666666667,30.719075266666668,2183.559207133333,1499.8017058,49.33981966666667,5.2691289333333335,0.005049333333333334,0.0,533.9735268666667,1979.0646732,2097.2928625333334,5,66.69654438660126,67.56667283767959,7d2a071c4c34ad3209aec7f92f64895d8344121c,v0.2.0-9-gda3d659,,,,06c179eb2eec,367d0907ab19,28.94651789149673,0.01691542780026767,784-512-256-10,True,2.165711002398166,train,60000,"{""profile"": true}",708.963443,3525,256.685266,12859872,1143360000,1.11481,460.786129,32753.388107,,15,22497.025587,740.097295,70554,79.036934,0.07574,0.0,0,8009.602903,29685.970098,31459.392938,27704.527489383367,1,2.0426629385,29373.42175702279,108.50939933341819,,,16,2026-09-06T11:39:43+00:00,0.2.0,mnist-512-256
syclnn,4096,auto,True,Clang 22.1.0 /opt/sycl/bin/clang++,AMD Ryzen Threadripper 2950X 16-Core Processor ,cpu,2026.21.6.0.17_160000,double,30.006659333333335,0.0,10.3328018,0.0,891.3906495333334,620.6435293333333,230.40765906666667,0.0,0.0,0.0,0.0,689.3019641333334,897.5805049333334,5,53.90323140853094,54.05999245082998,7d2a071c4c34ad3209aec7f92f64895d8344121c,v0.2.0-9-gda3d659,,,,06c179eb2eec,5e13c36655e6,54.36017272034544,0.00794951409916389,784-512-256-10,True,1.1911122640012763,infer,60000,"{""profile"": true}",450.09989,0,0.0,72000000,5644800000,154.992027,0.0,13370.859743,,0,9309.65294,3456.114886,1590,0.0,0.0,0.0,0,0.0,10339.529462,13463.707574,50373.085571668424,1,,,12.593271392917105,,,16,2026-09-06T11:40:03+00:00,0.2.0,mnist-512-256
syclnn,256,auto,True,Clang 22.1.0 /opt/sycl/bin/clang++,AMD Ryzen Threadripper 2950X 16-Core Processor ,cpu,2026.21.6.0.17_160000,float,85.5499928,32.07729953333333,0.12586793333333332,44.5175424,3816.4300088,2468.9845189999996,25.867613933333335,5.118133333333334,0.005594,0.0,1154.1834458666667,3137.3735368666667,3228.0862142666665,5,175.53506586671844,177.44487580600966,7d2a071c4c34ad3209aec7f92f64895d8344121c,v0.2.0-9-gda3d659,,,,06c179eb2eec,8ede9afc36b3,75.80495846807432,0.022643921898271024,784-1024-1024-10,True,3.269145097400178,train,60000,"{""profile"": true}",1283.249892,3525,481.159493,22364520,571680000,1.888019,667.763136,57246.450132,,15,37034.767785,388.014209,70554,76.772,0.08391,0.0,0,17312.751688,47060.603053,48421.293214,18353.422137094993,1,3.2120557405000003,18679.62602375642,71.88423670362207,,,16,2026-09-06T11:40:58+00:00,0.2.0,mnist
syclnn,4096,auto,True,Clang 22.1.0 /opt/sycl/bin/clang++,AMD Ryzen Threadripper 2950X 16-Core Processor ,cpu,2026.21.6.0.17_160000,float,69.66887633333334,0.0,10.447869733333333,0.0,995.4649254666667,792.6234136666667,122.72476573333333,0.0,0.0,0.0,0.0,891.2886578,1002.2539742,5,194.309824910434,194.73943679899807,7d2a071c4c34ad3209aec7f92f64895d8344121c,v0.2.0-9-gda3d659,,,,06c179eb2eec,845be43c9ca1,174.16334549536907,0.00524720550165525,784-1024-1024-10,True,1.1496888544003014,infer,60000,"{""profile"": true}",1045.033145,0,0.0,36000000,2822400000,156.718046,0.0,14931.973882,,0,11889.351205,1840.871486,1590,0.0,0.0,0.0,0,0.0,13369.329867,15033.809613,52188.033110312346,1,,,13.047008277578087,,,16,2026-09-06T11:41:18+00:00,0.2.0,mnist
syclnn,256,auto,True,Clang 22.1.0 /opt/sycl/bin/clang++,AMD Ryzen Threadripper 2950X 16-Core Processor ,cpu,2026.21.6.0.17_160000,double,135.50977079999998,65.12879673333333,0.21437466666666666,97.3651,7818.698253466666,5626.549650933333,46.330350599999996,6.893943533333333,0.005561333333333333,0.0,1840.7007048666667,6592.027403466666,6703.810739199999,5,84.97205613557533,85.8965465020355,7d2a071c4c34ad3209aec7f92f64895d8344121c,v0.2.0-9-gda3d659,,,,06c179eb2eec,d5477a2120ca,37.90247923403716,0.06813688959955577,784-1024-1024-10,True,6.753391951401136,train,60000,"{""profile"": true}",2032.646562,3525,976.931951,44728800,1143360000,3.21562,1460.4765,117280.473802,,15,84398.244764,694.955259,70554,103.409153,0.08342,0.0,0,27610.510573,98880.411052,100557.161088,8884.424365085417,1,6.679461711,8982.759778559646,34.797328763251215,,,16,2026-09-06T11:43:09+00:00,0.2.0,mnist
syclnn,4096,auto,True,Clang 22.1.0 /opt/sycl/bin/clang++,AMD Ryzen Threadripper 2950X 16-Core Processor ,cpu,2026.21.6.0.17_160000,double,71.6990456,0.0,16.0928374,0.0,2024.4014433333332,1710.3315267333335,226.27803360000001,0.0,0.0,0.0,0.0,1827.5971839333333,2032.2313221333332,5,96.55822150021007,96.7717081826988,7d2a071c4c34ad3209aec7f92f64895d8344121c,v0.2.0-9-gda3d659,,,,06c179eb2eec,53f2223b5f1a,87.08167274768454,0.00776903910009441,784-1024-1024-10,True,2.3135869377991183,infer,60000,"{""profile"": true}",1075.485684,0,0.0,72000000,5644800000,241.392561,0.0,30366.02165,,0,25654.972901,3394.170504,1590,0.0,0.0,0.0,0,0.0,27413.957759,30483.469832,25933.756376182315,1,,,6.483439094045579,,,16,2026-09-06T11:43:48+00:00,0.2.0,mnist
cudann,40,rocblas,True,Clang 22.0.0 /usr/bin/hipcc (hipcc),AMD Radeon RX 7900 XTX,gpu,70253.21,float,0.07651526666666666,0.09012126666666667,0.009144333333333334,0.03732606666666667,0.6459448,0.23589106666666665,0.014864333333333334,0.04120053333333333,0.0106134,0.03776586666666667,0.09250266666666666,0.251138,1.1291577333333334,5,0.03507058074332689,0.04334136722202778,f94918f1451075d9e8653d1b41885c7616530ffd,v0.1.0-8-g4f0277c,,42.0,3.0,ws-amd,4b61e78043ba,1.2191103789126854,0.0002078080025967211,17-4-1,True,0.0010465751984156668,train,124,"{""profile"": true}",1.147729,60,1.351819,1164,27744,0.137165,0.559891,9.689172,,15,3.538366,0.222965,876,0.618008,0.159201,0.566488,0,1.38754,3.76707,16.937366,118481.69170042867,1,0.00095863,129351.26169637921,3821.990054852538,,,32,2026-09-05T07:06:59+00:00,0.1.0,monk
cudann,124,rocblas,True,Clang 22.0.0 /usr/bin/hipcc (hipcc),AMD Radeon RX 7900 XTX,gpu,70253.21,float,0.02408053333333333,0.0,0.0124428,0.0,0.12472173333333333,0.02634713333333333,0.06185126666666666,0.0,0.0,0.0,0.0,0.10903466666666667,0.272789,5,0.043998284573992415,0.05010915743149136,f94918f1451075d9e8653d1b41885c7616530ffd,v0.1.0-8-g4f0277c,,53.0,11.0,ws-amd,62f8cc4e2fea,1.354368932038835,2.139309945050629e-05,17-4-1,True,0.0004058340040501207,infer,124,"{""profile"": true}",0.361208,0,0.0,7440,126480,0.186642,0.0,1.870826,,0,0.395207,0.927769,90,0.0,0.0,0.0,0,0.0,1.63552,4.091835,305543.64287494734,1,,,2464.061636088285,,,32,2026-09-05T07:06:59+00:00,0.1.0,monk
cudann,40,rocblas,True,Clang 22.0.0 /usr/bin/hipcc (hipcc),AMD Radeon RX 7900 XTX,gpu,70253.21,double,0.10438013333333333,0.1016528,0.0099066,0.03966206666666667,0.786083,0.30220146666666664,0.015938533333333334,0.04568613333333334,0.0112188,0.0438674,0.11156906666666666,0.10644106666666667,1.377911,5,0.02763383490959041,0.03415079423220959,f94918f1451075d9e8653d1b41885c7616530ffd,v0.1.0-8-g4f0277c,,56.0,15.0,ws-amd,de0cf74615d1,0.6095551894563427,9.583750215824693e-05,17-4-1,True,0.001328226795885712,train,124,"{""profile"": true}",1.565702,60,1.524792,2088,55488,0.148599,0.594931,11.791245,,15,4.533022,0.239078,876,0.685292,0.168282,0.658011,0,1.673536,1.596616,20.668665,93357.55037023786,1,0.001303131,95155.4371740063,3011.5338829108987,,,32,2026-09-05T07:06:59+00:00,0.1.0,monk
cudann,124,rocblas,True,Clang 22.0.0 /usr/bin/hipcc (hipcc),AMD Radeon RX 7900 XTX,gpu,70253.21,double,0.031493933333333335,0.0,0.0121282,0.0,0.14139666666666667,0.0330674,0.06470713333333333,0.0,0.0,0.0,0.0,0.10342386666666667,0.29274073333333334,5,0.04118480068879436,0.04690491189557136,f94918f1451075d9e8653d1b41885c7616530ffd,v0.1.0-8-g4f0277c,,63.0,10.0,ws-amd,4de867529131,0.6771844660194175,1.304920006077741e-05,17-4-1,True,0.0004335580044426024,infer,124,"{""profile"": true}",0.472409,0,0.0,14880,252960,0.181923,0.0,2.12095,,0,0.496011,0.970607,90,0.0,0.0,0.0,0,0.0,1.551358,4.391111,286005.5603388497,1,,,2306.4964543455626,,,32,2026-09-05T07:06:59+00:00,0.1.0,monk
